,aRarity,mRarity
11119,166.79,11923.11
11128,312.75,200139.38
11133,318.31,268150.96
11135,199.2,20708.03
11139,312.93,299958.28
11146,252.98,69605.4
11159,222.46,34116.35
11173,455.88,1187499.64
11192,548.41,113173.09
11206,305.26,263336.04
11218,440.0,18849.86
11249,425.77,103284.37
11258,317.28,108615.96
11267,172.84,29261.16
11307,179.25,35977.96
11311,218.89,27889.88
11316,249.54,68645.79
11317,222.42,76403.41
11320,190.02,52307.35
11321,821.7,4081392.14
11345,407.61,457199.67
11352,472.4,19355.44
11353,270.07,101835.9
11357,188.61,32925.39
11361,496.84,284903.47
11380,402.89,222599.05
11389,507.92,311868.34
11413,232.56,99803.29
11416,384.11,461175.7
11442,494.13,272411.84
11445,229.92,53514.52
11448,281.13,107892.63
11454,287.28,189194.22
11465,249.19,254654.47
11468,275.82,88358.02
11472,369.89,296722.68
11473,437.68,188528.55
11478,352.05,39648.17
11481,308.19,84401.38
11493,266.1,190181.71
11509,269.52,128437.96
11516,454.9,193390.46
11533,321.82,202369.73
11538,292.15,130065.26
11580,372.48,53352.84
11581,202.72,29404.09
11587,753.42,132149.21
11590,436.65,231541.82
11593,292.7,62400.92
11599,486.08,110603.82
11621,5550.64,1894616.69
11628,257.02,57245.04
11641,590.12,753299.36
11644,268.19,130014.81
11653,174.4,19343.22
11668,239.5,102791.62
11669,235.59,36017.31
11677,208.4,27511.71
11701,193.21,50323.06
11702,238.45,81322.77
11726,237.59,69161.75
11739,560.89,545239.32
11779,300.43,121867.8
11805,712.22,384687.42
11809,303.73,460843.92
11811,324.28,54485.1
11815,215.34,33606.93
11826,217.16,37581.7
11835,283.02,46999.85
11850,349.86,114662.86
11853,217.53,97779.44
11862,218.7,19235.57
11868,246.73,29996.67
11874,241.92,95599.61
11875,200.87,25704.69
11884,225.05,31760.34
11919,290.07,116366.51
11928,199.1,18412.34
11931,213.06,81180.14
11940,156.67,9567.41
11941,276.37,104711.31
11950,362.9,535267.02
11953,731.9,794519.34
11966,166.23,25629.76
11970,409.96,249737.66
11973,266.22,68096.49
11974,162.39,16837.71
11992,375.46,136504.49
12001,374.6,171710.91
12014,254.44,209438.4
12016,266.54,60414.49
12024,212.05,46373.21
12054,242.55,85888.84
12056,292.74,135902.58
12087,565.5,1181485.58
12103,272.0,310068.12
12107,239.35,110316.31
12117,235.42,78296.15
12119,511.07,25605.39
12121,266.85,71955.28
12140,283.98,138819.88
12143,302.21,270959.63
12146,679.97,210210.85
12153,206.26,22344.14
12158,437.04,39895.98
12162,505.38,1720347.98
12168,192.31,28707.0
12191,1270.28,185465.0
12212,254.64,145094.99
12216,176.98,5166.09
12223,153.5,9589.66
12245,275.61,176548.24
12252,186.99,19593.57
12254,454.34,429825.56
12259,607.91,182238.32
12265,232.27,63998.21
12276,263.11,64128.09
12287,902.74,1010166.77
12295,763.43,269886.62
12299,408.72,598916.41
12312,446.69,3546348.02
12322,268.87,78756.7
12329,269.46,52952.68
12345,617.99,3478699.23
12352,276.99,133759.24
12354,191.79,27502.32
12363,199.44,19850.11
12370,200.57,20066.55
12399,683.27,786716.44
12400,235.12,74591.79
12404,280.48,164071.83
12407,259.72,121861.82
12421,215.91,54019.9
12423,276.08,62265.17
12430,319.13,372648.0
12464,435.19,223560.8
12471,217.01,15345.36
12479,233.21,90583.49
12523,181.52,26969.58
12528,377.41,194340.01
12533,385.86,756720.46
12534,488.66,79069.31
12549,436.67,236164.19
12550,634.53,85422.96
12556,277.14,245013.28
12557,374.87,822201.12
12570,288.66,71962.04
12594,283.7,138506.93
12596,638.16,882536.86
12597,209.79,25274.09
12606,279.17,131485.4
12610,328.9,147696.13
12613,368.9,191360.01
12626,627.6,2386948.4
12640,277.64,159763.71
12646,398.37,273013.26
12661,221.94,33201.6
12668,528.89,190959.92
12671,163.7,18676.89
12678,750.92,119020.13
12685,224.29,32755.85
12690,343.32,759678.19
12725,202.91,19196.74
12748,302.48,317422.84
12755,171.63,9837.17
12758,331.15,162729.96
12761,714.93,162047.43
12786,509.64,467127.48
12793,378.29,118145.57
12794,318.48,129504.26
12795,414.65,280705.08
12810,185.19,16853.07
12812,354.12,700525.21
12839,379.06,1055857.58
12857,292.24,256950.48
12859,278.68,254504.7
12860,249.61,102245.21
12887,239.2,103900.99
12889,407.8,66680.52
12909,453.68,393099.85
12913,328.12,193664.38
12915,320.14,375090.38
12919,299.26,67611.46
12926,344.89,122834.07
12928,221.21,95836.46
12939,307.64,317469.31
12940,509.2,408273.67
12950,725.48,1021706.99
12951,367.58,417688.36
12965,685.07,1741448.6
12982,174.57,13246.19
12987,231.15,79400.4
12994,215.47,16164.59
12996,335.15,334556.05
13009,12916.8,1616922.86
13010,252.38,83751.48
13011,226.95,90060.71
13037,280.25,95587.88
13051,278.29,116901.06
13064,206.12,43571.36
13070,282.38,138544.87
13084,267.97,102463.88
13086,653.8,63215.95
13087,722.91,244091.43
13088,542.33,185127.87
13091,291.03,58276.05
13097,305.11,175537.19
13098,229.71,96951.93
13110,249.82,100333.89
13114,293.44,155837.55
13115,334.28,122025.32
13117,696.62,218457.25
13123,293.29,54247.2
13126,223.1,45279.9
13134,288.56,249838.65
13146,381.74,499192.08
13165,938.63,913190.16
13167,254.76,119195.52
13181,372.8,156327.2
13204,366.05,31693.58
13225,264.05,306581.61
13228,911.85,217154.29
13229,261.74,64084.18
13230,816.9,1311682.47
13239,374.49,874106.27
13254,552.11,457803.99
13263,1319.42,357255.84
13265,361.99,335037.81
13268,176.44,25594.11
13273,242.86,58149.82
13288,212.01,31453.58
13299,553.74,173012.08
13308,262.13,108062.18
13315,254.16,74790.05
13318,435.03,356018.4
13322,301.16,107358.05
13323,258.82,86937.6
13327,352.67,102924.04
13352,189.09,23116.49
13354,242.17,68557.45
13355,252.09,65043.78
13359,219.35,57821.94
13379,275.73,65018.03
13380,230.42,20620.6
13396,356.8,68563.5
13404,244.03,37370.29
13409,256.35,121426.06
13425,201.95,55452.29
13427,176.78,13438.64
13428,306.69,224364.19
13433,378.77,67740.68
13450,367.64,468871.94
13474,179.77,26828.43
13475,368.26,346097.14
13478,352.15,88945.18
13483,278.47,124266.97
13485,312.13,48338.88
13487,229.37,173113.14
13488,406.96,91165.83
13498,363.64,200509.96
13500,280.05,288215.83
13503,279.76,398306.72
13523,271.09,136255.01
13525,219.08,33706.67
13527,279.12,355265.66
13553,169.77,11022.6
13555,207.36,40477.41
13560,219.36,79985.21
13562,559.29,228261.95
13571,237.5,86064.1
13574,526.68,126047.0
13575,517.44,268953.43
13586,511.06,301591.06
13587,401.05,164842.58
13589,211.9,36255.98
13591,334.56,174228.41
13599,351.85,191682.24
13620,726.42,401073.28
13625,600.63,472173.36
13626,7737.3,1513163.07
13629,437.59,468572.28
13638,199.54,25042.94
13641,226.83,35485.19
13654,204.5,39270.18
13675,295.9,354557.52
13696,219.07,15223.15
13700,236.53,85867.6
13717,219.93,43605.13
13723,219.63,28521.64
13731,325.13,235738.7
13738,242.64,143692.94
13740,526.83,1205375.84
13748,230.04,84150.31
13751,276.33,19380.74
13776,367.52,96329.28
13785,275.6,113562.64
13804,248.18,63519.02
13823,206.13,46013.54
13833,524.67,318553.38
13842,1039.39,1612704.08
13844,898.68,3112407.2
13853,202.14,16336.03
13861,230.2,51939.71
13885,331.51,51578.25
13893,210.89,44860.18
13908,554.67,618807.95
13911,223.2,87783.03
13919,210.97,35826.84
13934,406.4,247519.11
13955,444.08,39517.2
13971,360.67,30886.49
13978,267.23,91512.97
13983,203.17,34868.13
13984,211.73,36041.53
13994,266.61,83146.74
14015,229.6,24143.41
14018,574.34,302851.08
14024,663.87,602271.99
14035,214.16,26687.19
14043,381.18,366401.56
14044,315.88,99383.23
14049,537.27,561074.95
14051,410.46,89237.15
14058,191.3,25593.11
14063,330.06,210857.35
14066,206.27,63309.84
14067,537.55,309567.23
14072,258.34,138655.69
14077,264.28,166123.79
14100,284.92,66268.74
14128,461.33,183422.88
14144,1065.16,886810.6
14147,285.98,168286.07
14152,406.83,195453.34
14154,197.63,18152.95
14180,498.87,368851.95
14188,237.18,170834.99
14190,389.06,116110.05
14205,291.11,155261.08
14214,186.91,18503.6
14216,296.54,138484.15
14221,283.87,109839.37
14233,212.35,21355.11
14237,511.64,427030.15
14238,214.59,32994.88
14243,190.99,19648.91
14245,242.21,68146.84
14246,385.99,682996.44
14252,214.45,58061.31
14258,325.6,544795.07
14264,286.46,151949.42
14270,487.67,94224.89
14273,549.37,529295.24
14275,390.64,1057907.17
14281,260.89,190697.3
14282,976.57,224601.06
14288,225.74,28695.32
14299,494.49,1370143.05
14300,212.32,57044.19
14301,319.14,131000.23
14315,282.43,250208.26
14318,242.48,56446.04
14321,218.5,38659.56
14331,248.87,37688.41
14335,542.82,4343902.82
14342,2368.74,3803049.25
14344,416.48,175428.43
14346,192.17,46874.93
14360,209.56,41095.18
14368,376.38,479224.83
14380,273.52,40349.03
14385,190.34,33697.43
14390,194.1,21287.42
14391,572.78,423417.44
14426,235.16,77335.48
14437,305.24,80100.83
14492,364.76,326299.87
14504,265.97,62151.84
14507,451.25,136793.36
14512,713.31,300708.9
14513,582.61,577392.17
14518,270.45,525411.14
14519,449.97,495037.11
14525,271.04,98509.27
14526,191.13,35539.54
14544,196.08,27690.57
14556,389.89,184249.46
14559,384.71,134199.18
14566,320.72,140383.51
14573,237.53,63184.91
14576,325.36,154221.6
14581,513.37,133193.17
14584,277.43,565970.4
14585,526.49,869520.01
14586,393.91,370422.88
14588,331.08,85830.24
14600,380.65,583834.6
14611,231.81,189544.44
14628,385.45,43103.32
14642,221.18,29785.21
14646,505.22,369521.46
14663,219.9,44902.72
14675,384.92,74443.5
14676,466.36,270917.22
14680,432.8,219883.14
14686,799.34,213530.59
14691,296.76,113463.2
14702,517.7,687361.39
14713,552.06,21425.99
14717,726.07,2604179.68
14720,471.5,290150.07
14748,421.84,224958.72
14754,281.69,137872.05
14758,1336.82,1257589.82
14765,304.22,213996.8
14790,455.12,219853.39
14792,740.18,248805.3
14801,209.02,21596.77
14806,517.95,121923.99
14818,200.56,30668.43
14832,278.94,80482.56
14834,178.6,23368.89
14839,218.36,88829.36
14846,226.93,45544.14
14852,163.94,12320.82
14855,268.52,77524.32
14883,196.49,12616.88
14887,487.36,548599.23
14888,294.1,107403.16
14893,192.61,53979.23
14905,799.95,2732838.39
14908,210.78,43144.1
14912,233.42,62849.68
14921,208.01,35285.52
14930,214.73,68891.13
14936,234.93,198064.03
14937,201.33,24321.53
14955,218.68,73254.51
14972,355.16,873995.56
14985,337.32,275195.9
14987,221.19,84034.04
14991,306.31,903399.39
14994,930.68,2908682.38
15008,257.49,85682.74
15009,440.08,109107.71
15011,312.77,116267.98
15015,384.67,352284.95
15024,236.02,88576.85
15034,248.14,105416.62
15047,783.62,61252.82
15058,202.65,52771.69
15060,297.55,285257.27
15074,221.12,14072.2
15076,244.12,73077.16
15088,258.49,23874.77
15094,184.99,20003.68
15096,157.51,7266.97
15112,261.89,152145.9
15113,237.74,57998.47
15116,221.26,132751.54
15128,244.34,25499.79
15131,197.16,20221.43
15136,346.23,55703.31
15141,976.25,524090.64
15169,205.52,49282.92
15188,281.43,319223.17
15203,259.24,82851.53
15211,223.08,43256.25
15222,963.68,2986001.91
15238,216.76,37423.02
15243,176.68,12205.67
15245,196.41,28905.86
15256,916.45,3425230.86
15266,1507.62,319238.56
15293,258.55,48570.88
15305,188.64,16275.61
15306,345.79,40023.93
15311,238.75,54868.78
15315,562.95,265321.08
15317,297.8,222408.32
15326,209.85,61273.49
15338,838.27,121946.9
15362,1069.61,960618.9
15365,225.78,125224.61
15367,769.34,63714.38
15369,363.37,208990.98
15375,296.01,101164.76
15377,638.27,47923.51
15382,377.79,1317170.91
15384,283.34,66744.07
15391,458.08,855195.33
15414,263.33,145702.28
15425,269.81,49653.07
15432,349.87,78869.4
15446,266.2,94349.53
15452,299.83,270272.07
15456,340.26,239214.01
15487,393.83,120710.03
15491,391.78,168214.45
15492,735.64,380258.1
15494,277.38,53323.96
15501,290.84,215266.08
15511,1878.95,846004.47
15537,219.11,22946.63
15539,2626.08,1916343.69
15546,564.07,2314948.28
15555,227.3,45918.98
15562,571.0,254242.68
15563,189.97,30658.79
15565,384.81,310775.49
15574,425.99,63692.21
15576,258.06,140009.28
15590,246.07,67247.41
15603,305.91,204053.46
15606,280.56,67377.91
15609,1543.59,1217822.78
15610,197.29,41090.11
15617,445.31,428968.92
15631,551.68,1964215.22
15652,209.15,7600.62
15660,936.54,188023.89
15664,246.03,68346.94
15674,207.44,132311.47
15684,305.17,235206.24
15685,550.34,521981.95
15688,351.01,683311.79
15690,272.57,75754.05
15697,552.25,501344.87
15702,248.26,74645.78
15740,192.41,20175.64
15747,251.77,122877.11
15757,224.39,71087.69
15773,555.63,757906.4
15783,223.38,63181.42
15788,305.5,216204.83
15796,300.44,72016.79
15808,283.96,93962.13
15809,399.88,370269.52
15821,291.09,99236.48
15825,591.18,247737.82
15871,273.87,99273.45
15881,345.96,103251.9
15887,274.86,210775.94
15890,212.97,24394.62
15909,904.38,1099290.05
15911,195.42,25810.33
15912,345.91,364706.46
15943,277.08,63215.67
15959,331.5,157452.81
15999,201.49,29489.91
16016,297.17,69112.03
16018,338.06,761243.19
16022,256.15,183226.95
16028,233.03,58102.96
16043,401.33,174857.04
16047,232.16,41232.09
16066,1586.3,1708716.27
16068,476.17,288058.89
16069,332.83,136106.09
16079,751.9,957077.98
16083,219.72,40630.49
16098,206.08,34803.13
16099,203.49,40629.03
16103,188.95,26775.08
16126,377.46,235988.67
16138,424.07,451287.49
16143,607.26,350570.89
16144,285.78,106738.57
16145,328.88,230532.78
16156,308.44,295664.35
16194,194.29,27127.94
16215,269.96,131889.19
16219,453.3,50752.77
16230,498.3,691467.38
16233,340.21,208695.9
16241,222.36,47818.78
16243,305.43,19554.54
16248,214.59,72723.83
16256,317.2,183544.17
16259,249.85,106533.96
16262,215.92,87884.39
16269,173.31,22128.99
16283,528.72,373460.69
16284,501.22,96128.75
16291,484.75,577108.28
16292,304.21,71268.35
16294,3051.88,10739867.76
16306,290.33,266871.46
16324,352.49,54026.57
16329,259.4,22679.61
16350,200.87,14255.93
16372,342.26,182460.36
16375,296.87,225680.95
16377,280.81,76166.82
16382,2808.08,196347.82
16395,354.29,347784.92
16408,218.32,47594.11
16412,233.67,28189.34
16427,769.28,60229.88
16436,350.53,449143.71
16451,701.06,1283966.55
16452,348.81,73630.31
16458,234.36,51727.15
16476,211.74,45708.57
16478,431.03,303266.17
16481,238.24,91671.29
16493,531.09,1025290.87
16510,215.03,88358.67
16511,338.75,172438.86
16515,841.79,359084.49
16516,237.04,83289.21
16522,828.97,907790.74
16549,251.1,177250.83
16550,407.07,222799.9
16559,188.1,36598.95
16560,233.7,33022.98
16572,542.23,341814.59
16582,454.66,632248.9
16594,213.78,23905.83
16605,229.57,44109.46
16606,210.0,45068.63
16614,295.02,133592.99
16625,244.53,65129.31
16641,495.59,457279.34
16647,426.06,101559.0
16653,477.52,568763.91
16654,316.56,207041.79
16656,253.85,106289.14
16668,1164.86,3213207.99
16675,379.21,123526.97
16686,409.18,215087.48
16715,308.04,54525.18
16729,227.89,75950.96
16747,275.95,391239.37
16761,408.57,81102.67
16764,226.79,46671.35
16766,160.12,11103.97
16771,228.01,73481.51
16772,343.52,450764.11
16774,326.73,145936.87
16779,281.96,199561.32
16780,248.28,79117.84
16790,194.28,68295.97
16812,285.27,173597.94
16825,395.48,85033.08
16830,371.71,494072.77
16832,184.17,19767.2
16833,396.77,142578.68
16835,281.75,72246.06
16864,331.8,446670.1
16870,367.4,334707.22
16886,184.62,40603.12
16889,208.36,79912.93
16924,340.77,25159.23
16930,260.96,90010.57
16933,563.4,323071.58
16938,294.46,51892.06
16945,198.28,52220.13
16973,224.81,33226.46
16984,218.1,52940.18
16991,180.16,17231.83
17019,184.9,31920.87
17020,185.75,14269.06
17024,252.47,47211.71
17029,407.35,110906.15
17036,279.89,155405.31
17042,324.35,149651.46
17045,179.04,30827.07
17046,187.9,8711.76
17054,247.59,66136.75
17085,1940.48,10022162.59
17091,411.16,180790.92
17093,299.72,378547.24
17102,255.85,41109.49
17110,229.3,69815.31
17112,345.02,482915.21
17116,202.83,34806.91
17132,505.42,80383.9
17138,270.6,77933.79
17152,255.07,316553.26
17164,249.31,169304.69
17169,307.02,108074.31
17174,356.84,105259.04
17192,232.26,75493.43
17195,165.5,15699.39
17201,260.07,208765.44
17211,294.85,288561.62
17231,516.52,113035.17
17241,225.64,38685.76
17250,491.23,531672.85
17251,283.44,116499.86
17252,170.1,15044.25
17273,255.94,164373.53
17286,775.22,1979268.63
17305,267.99,107908.31
17310,224.56,60052.71
17316,215.23,46558.72
17331,183.32,42792.14
17333,2878.04,1385193.32
17340,302.12,250656.07
17346,311.0,212465.04
17351,229.89,57025.84
17352,309.57,27631.96
17359,262.36,177734.67
17382,258.4,132418.59
17385,257.36,115753.12
17386,210.49,44222.62
17388,313.78,186897.55
17417,227.94,71762.04
17432,303.75,39307.34
17433,237.13,153909.44
17435,212.72,53885.52
17481,283.77,60042.98
17482,188.47,43697.25
17501,295.54,227492.32
17503,262.63,83967.78
17529,241.81,35693.14
17543,176.86,22383.98
17549,234.32,109929.6
17550,349.68,63815.43
17552,687.55,211534.53
17568,276.52,170804.95
17578,211.75,41695.98
17589,251.36,54953.83
17601,2289.51,58937008.42
17606,229.58,61965.68
17637,475.3,180260.1
17667,333.58,217670.28
17685,263.45,113003.31
17695,218.3,13503.66
17710,446.55,218468.96
17743,562.1,1775435.87
17744,326.97,709947.58
17748,550.19,669205.49
17761,288.08,168374.7
17766,220.35,36231.38
17768,201.84,29505.38
17770,878.69,552933.0
17780,168.19,44121.74
17781,205.73,21029.02
17785,271.94,57565.91
17788,201.13,48901.59
17791,398.41,649004.45
17796,479.19,579292.68
17799,199.74,96621.78
17844,313.65,587094.91
17847,251.72,58310.63
17849,350.23,311326.47
17850,293.71,191454.71
17858,218.79,33525.73
17873,230.37,57285.61
17874,326.86,143848.34
17885,206.37,16452.83
17886,526.91,1038465.3
17895,313.73,50749.93
17902,714.14,160559.25
17913,273.35,49566.84
17922,325.6,655797.62
17926,243.56,131354.95
17930,339.77,360764.24
17954,224.54,31137.89
17969,215.89,17326.02
17975,309.29,119682.35
17979,173.84,15139.4
17982,284.73,374933.09
18002,282.29,43572.03
18003,693.36,329891.75
18010,550.51,446498.55
18018,482.83,211051.03
18028,354.87,409141.78
18066,201.86,41839.98
18073,332.19,346322.74
18075,403.98,212830.68
18076,223.48,33857.62
18078,434.9,263767.65
18103,479.03,161053.01
18123,482.83,211051.03
18130,318.36,75887.96
18138,223.2,35705.23
18154,262.43,101988.83
18155,310.16,94898.39
18157,483.33,445648.21
18172,209.14,50565.17
18178,316.82,46598.44
18191,579.79,233841.08
18220,228.77,36926.54
18228,420.78,762306.52
18230,966.25,2174376.22
18234,420.23,529086.04
18235,328.23,85524.58
18236,233.75,107194.27
18243,526.0,275206.33
18247,267.21,117809.68
18251,267.56,139093.11
18253,573.51,68363.16
18265,278.06,24428.74
18276,339.37,228488.31
18288,225.98,105600.2
18296,531.43,404151.71
18298,306.93,196928.43
18321,256.04,38764.45
18324,825.95,684178.55
18342,266.97,54706.86
18363,273.69,83590.92
18368,236.37,45564.89
18371,189.44,20899.32
18410,356.35,155385.24
18412,153.11,4289.7
18418,621.14,67324.25
18422,215.13,40933.79
18429,223.58,32469.4
18442,381.3,615143.22
18467,226.96,53156.33
18478,208.62,36337.23
18480,300.55,120921.19
18505,366.55,51579.07
18509,357.24,139513.47
18516,163.68,10723.64
18527,250.29,88533.94
18535,376.85,76429.6
18538,768.12,145854.43
18542,313.24,89250.57
18547,313.02,132183.99
18553,532.65,374267.35
18557,279.07,86455.31
18574,400.67,423265.13
18583,292.0,72717.89
18600,357.54,164391.88
18602,178.33,27646.59
18605,288.96,125167.06
18606,218.14,45651.92
18608,247.59,109958.45
18622,192.1,46059.71
18635,1140.75,1644054.71
18636,343.18,223158.93
18637,755.27,172259.41
18644,943.98,5307729.96
18645,233.82,87873.0
18654,300.08,338633.08
18655,453.61,152211.55
18665,343.74,276327.67
18668,507.09,86479.03
18671,238.57,68664.64
18678,415.55,573529.08
18689,153.51,12983.34
18695,195.96,19173.8
18698,272.19,82591.01
18717,1084.65,8197730.71
18723,183.15,14873.18
18726,489.64,946017.22
18731,219.67,48158.45
18765,408.88,1140739.6
18774,1496.75,2233028.2
18776,314.88,323550.19
18781,269.09,54595.56
18789,248.79,28000.7
18794,258.81,73926.56
18798,305.36,207074.64
18821,1474.95,1036264.24
18826,449.17,269830.86
18828,254.93,169428.34
18830,485.83,259322.88
18840,431.68,413958.88
18847,620.9,1583645.9
18866,195.43,24526.31
18869,292.11,259100.38
18870,265.62,126758.53
18872,281.94,104620.54
18883,269.99,192732.59
18890,227.2,47140.38
18892,252.92,102007.6
18913,184.01,36230.66
18915,426.71,159431.57
18920,246.41,112589.75
18925,300.65,288096.75
18930,387.23,61452.0
18939,184.71,15059.61
18942,243.62,84578.01
18953,675.6,312741.47
18976,727.05,649065.4
18983,330.48,127247.39
18984,473.89,352569.72
19002,702.61,646533.83
19005,723.5,529630.7
19012,292.5,256137.19
19024,220.14,22987.32
19033,915.06,563064.15
19038,242.63,151439.92
19061,172.68,15719.23
19065,347.43,110799.86
19068,487.85,176335.73
19071,177.5,22935.92
19087,321.99,96471.24
19088,262.09,77789.31
19096,199.97,27325.46
19098,219.58,80422.92
