,aRarity,mRarity
3281,371.55,256.87
3282,67.4,7.36
3283,161.34,27.57
3284,133.87,35.87
3286,173.86,66.97
3287,313.9,38.21
3294,72.29,6.98
3295,82.84,23.16
3296,131.18,64.36
3312,161.3,503.31
3315,172.92,284.87
3317,129.28,15.41
3318,182.76,72.64
3323,152.4,94.86
3324,94.38,24.01
3325,155.84,93.9
3326,84.38,30.86
3327,758.67,50.32
3331,195.6,45.48
3334,217.22,77.71
3341,113.52,23.68
3349,121.55,292.25
3351,158.66,443.72
3352,130.7,257.1
3356,92.66,22.41
3360,189.4,50.32
3363,270.82,295.14
3365,128.85,6.34
3366,132.04,66.44
3367,111.44,86.91
3368,144.47,67.71
3369,146.68,120.46
3370,48.74,2.09
3371,80.04,7.54
3372,146.89,108.72
3375,196.15,212.55
3382,209.52,41.56
3383,103.01,29.33
3384,89.46,15.8
3385,714.56,328.67
3386,298.95,30.84
3387,129.25,90.58
3388,245.72,474.76
3390,101.74,54.37
3393,133.32,62.73
3401,187.11,271.78
3403,535.63,1130.63
3409,117.56,33.92
3410,68.94,8.98
3413,172.7,159.29
3414,472.9,337.36
3415,336.34,9508.16
3416,806.97,938.81
3417,222.7,325.66
3420,313.8,22.0
3422,107.11,20.05
3426,407.15,664.51
3429,149.17,105.12
3430,269.89,17.52
3431,249.93,562.75
3432,190.38,36.81
3435,316.19,1608.95
3436,302.98,169.94
3437,625.33,98.55
3439,146.01,16.15
3440,108.52,49.99
3441,733.45,1052.55
3444,294.99,199.74
3445,169.0,190.84
3447,529.57,742.77
3448,248.01,1380.8
3450,176.33,276.34
3451,1137.53,115.91
3457,285.97,29.21
3464,267.99,555.56
3465,203.21,174.46
3466,83.24,31.55
3467,68.96,17.29
3468,305.55,45.83
3474,110.09,9.34
3490,134.05,190.6
3491,175.42,60.74
3492,57.11,4.21
3494,138.4,69.43
3495,127.45,92.97
3496,343.1,24.04
3497,152.76,379.11
3498,128.53,263.45
3499,164.55,411.05
3502,128.23,101.26
3503,179.21,1258.43
3504,103.85,59.27
3505,223.42,532.19
3506,212.88,90.08
3507,193.67,639.63
3508,118.1,174.52
3509,222.84,422.14
3510,145.59,202.57
3511,160.44,57.89
3521,97.28,29.62
3526,242.65,36.82
3527,798.39,100.3
3528,94.74,38.02
3529,204.97,64.22
3530,236.26,219.92
3532,158.92,100.45
3533,689.89,1248.67
3534,153.45,123.52
3535,82.46,10.16
3546,502.23,71.79
3548,142.83,88.81
3549,84.87,36.65
3552,240.58,10.96
3556,93.64,14.66
3557,98.67,45.24
3559,173.62,35.93
3564,106.82,197.91
3565,92.82,36.77
3572,76.72,7.56
3573,125.49,63.78
3575,246.9,230.29
3578,180.96,63.76
3579,82.39,45.38
3580,496.25,148.73
3585,218.58,386.41
3588,258.29,131.33
3590,136.2,144.71
3592,96.59,20.05
3595,373.61,520.94
3596,126.85,148.94
3598,92.39,16.26
3601,142.2,196.59
3604,121.51,45.86
3610,152.08,92.74
3611,117.9,43.47
3613,181.57,67.24
3614,136.52,27.77
3615,92.52,42.1
3616,139.54,167.32
3621,81.7,12.33
3625,143.09,83.39
3627,310.58,1775.74
3630,65.25,11.07
3631,496.62,374.53
3632,94.26,33.24
3633,73.02,35.12
3634,171.65,7.13
3635,5349.92,707.14
3636,110.17,67.73
3642,134.65,108.04
3643,179.85,52.89
3644,181.15,37.54
3645,605.95,610.39
3646,199.3,170.02
3648,94.12,23.27
3649,248.25,821.15
3654,113.77,34.6
3655,73.61,12.6
3656,83.34,7.38
3663,159.39,39.19
3668,69.69,6.98
3669,504.53,238.73
3673,182.87,209.99
3675,173.78,285.47
3676,104.89,84.74
3677,135.92,51.83
3683,160.1,132.41
3684,263.22,25.75
3685,151.17,1024.54
3688,81.67,6.63
3689,121.78,49.81
3690,169.59,11.19
3691,93.86,41.38
3692,187.62,97.73
3693,98.48,26.83
3694,157.43,75.39
3698,234.72,23.68
3700,171.88,261.14
3702,398.33,474.78
3704,181.67,294.49
3706,103.83,30.77
3710,78.92,7.58
3713,162.78,216.44
3714,129.46,46.43
3716,105.84,45.84
3725,383.36,253.66
3726,386.74,78.66
3727,108.33,15.95
3728,424.92,1833.3
3729,1585.76,168.12
3732,1359.63,43.27
3733,155.68,79.22
3734,158.51,290.35
3735,152.26,180.64
3748,223.74,577.74
3749,202.65,241.72
3751,123.1,66.82
3752,84.66,55.23
3753,97.82,28.96
3756,143.26,84.68
3757,90.46,62.76
3758,184.64,21.8
3759,105.78,21.32
3760,80.79,34.5
3761,210.23,1172.21
3763,218.43,514.65
3765,249.34,305.09
3766,121.86,156.78
3769,392.78,189.9
3770,370.83,22.84
3771,218.02,339.59
3772,253.25,2400.04
3774,76.98,13.68
3776,139.07,117.1
3777,588.24,146.98
3778,188.79,24.38
3779,93.53,19.05
3780,192.12,162.74
3787,294.44,919.68
3792,127.34,97.1
3799,1268.44,96.01
3801,212.14,33.51
3802,183.22,80.45
3803,81.78,40.37
3804,282.93,1319.33
3809,502.52,388.11
3810,222.21,281.91
3811,1027.86,46.64
3815,136.95,86.42
3817,206.92,61.11
3818,272.79,239.2
3819,261.97,107.85
3820,104.24,20.26
3822,388.18,370.98
3825,60.61,2.83
3826,224.21,190.92
3827,74.98,4.25
3828,170.73,161.58
3829,335.82,43.6
3832,173.26,214.04
3834,206.05,32.94
3836,374.75,1508.58
3837,197.92,41.03
3838,1185.89,368.22
3839,101.09,21.94
3840,436.1,126.54
3841,130.08,150.93
3848,150.15,102.9
3849,241.1,79.18
3850,164.75,34.14
3851,176.76,346.14
3853,174.87,136.06
3856,74.79,11.38
3864,154.4,77.79
3870,103.77,51.08
3871,98.57,13.45
3873,91.45,48.63
3874,103.14,32.52
3875,101.17,9.53
3876,392.94,146.16
3878,158.01,135.0
3880,104.58,30.59
3882,138.39,39.86
3883,497.65,20.98
3885,147.78,240.79
3886,260.72,321.97
3887,117.66,37.7
3888,136.52,296.52
3889,392.76,6182.3
3890,149.03,101.11
3896,162.78,215.24
3899,180.14,187.82
3900,87.79,36.43
3901,162.6,555.67
3902,229.1,393.81
3903,117.26,25.58
3904,119.25,181.24
3905,74.15,19.93
3906,102.79,53.36
3909,177.08,181.2
3914,104.17,19.45
3915,143.48,115.24
3916,276.68,86.14
3917,356.69,191.84
3925,200.45,274.67
3927,209.39,46.35
3929,240.33,449.66
3930,127.28,123.88
3931,148.24,148.04
3934,121.28,29.95
3935,5321.56,242.52
3936,165.58,72.14
3939,90.51,104.66
3940,82.52,50.37
3943,259.95,8.02
3944,641.74,97.16
3945,1165.53,1939.72
3946,136.11,112.08
3947,106.78,25.83
3949,164.1,547.65
3952,299.49,546.86
3953,117.79,56.72
3954,181.03,756.79
3955,83.95,39.58
3956,94.97,79.13
3957,125.3,123.12
3958,58.09,11.69
3959,89.93,86.3
3966,247.33,23.52
3967,109.68,15.22
3970,459.61,165.4
3977,196.61,44.53
3979,276.06,505.84
3980,98.21,11.85
3981,106.21,61.45
3982,284.34,365.84
3989,117.99,107.93
3991,668.97,446.73
4002,199.83,127.95
4003,198.51,142.95
4009,133.33,104.91
4010,98.72,110.89
4011,309.68,289.26
4012,402.79,518.03
4015,238.24,46.61
4016,58.95,5.65
4017,92.58,15.04
4019,225.87,1398.67
4021,147.1,53.16
4023,97.91,28.15
4024,75.41,6.93
4026,150.07,36.28
4027,189.19,204.3
4031,95.04,2.04
4032,98.32,101.24
4037,93.7,33.17
4038,176.28,93.54
4043,285.29,618.31
4045,135.2,47.27
4046,80.9,12.04
4047,251.11,80.52
4049,907.2,341.85
4054,370.6,448.68
4055,155.25,344.2
4056,92.9,5.04
4058,295.24,89.1
4059,196.56,980.69
4060,212.5,22.39
4061,200.5,44.4
4067,171.13,243.74
4069,59.24,10.19
4070,83.77,21.25
4071,117.34,12.59
4072,278.07,91.14
4073,140.53,70.06
4074,122.34,33.12
4077,240.12,188.66
4078,317.49,46.99
4079,323.57,583.67
4080,108.64,47.36
4081,138.26,76.34
4085,148.4,158.55
4087,114.11,31.61
4088,59.1,7.38
4096,945.79,20.37
4103,121.09,22.93
4104,93.95,5.93
4105,1313.1,285.72
4107,177.84,14.98
4108,93.17,27.08
4109,1029.56,102.68
4110,696.77,2755.1
4111,135.04,346.01
4112,120.21,13.44
4113,89.87,44.1
4115,86.66,15.66
4116,560.79,111.33
4117,73.63,26.31
4126,270.38,17.08
4127,188.71,92.56
4128,236.93,291.33
4129,176.38,215.16
4131,432.12,45.26
4139,213.72,363.62
4143,178.06,28.28
4144,567.9,18.66
4145,191.31,261.63
4146,146.61,175.06
4147,131.66,112.24
4153,155.96,219.66
4157,301.82,696.59
4161,112.36,125.12
4163,189.13,255.55
4165,65.73,21.2
4166,372.69,1883.45
4167,105.77,37.73
4172,369.67,482.38
4181,1017.25,40.36
4182,240.57,116.3
4183,468.3,1220.07
4185,138.72,151.53
4187,47.15,3.82
4188,88.28,68.07
4191,278.12,507.36
4192,1228.7,27.7
4194,174.84,34.89
4200,99.03,19.92
4201,2261.92,1276.46
4202,86.02,33.01
4203,157.7,142.55
4204,164.3,287.09
4205,83.39,11.89
4212,128.3,45.89
4213,120.4,126.77
4214,134.48,242.2
4215,102.52,42.93
4216,120.91,12.5
4217,200.89,477.37
4218,172.94,22.37
4219,175.11,43.68
4220,306.27,741.74
4221,128.38,13.19
4227,211.26,147.73
4228,125.58,41.6
4229,213.12,86.99
4230,384.86,104.31
4231,430.76,148.45
4232,165.55,177.3
4233,98.35,42.98
4234,362.8,229.19
4235,111.03,11.82
4242,186.18,160.63
4243,239.95,77.9
4244,56.81,6.13
4245,210.08,384.53
4246,149.28,129.86
4247,94.28,139.4
4249,194.44,96.16
4250,81.78,21.61
4251,138.57,318.36
4252,186.52,99.92
4255,236.06,65.65
4256,217.73,436.15
4260,148.01,606.49
4263,187.72,538.46
4268,87.12,27.71
4269,185.86,85.18
4270,409.18,1018.6
4271,104.34,90.02
4272,207.4,205.33
4273,281.5,691.98
4276,189.99,1094.34
4277,156.14,154.08
4279,117.62,130.28
4280,134.97,19.5
4285,183.52,1266.86
4290,252.42,21.1
4291,248.52,791.76
4292,152.35,12.73
4298,134.88,129.58
4299,110.19,49.65
4302,105.97,55.56
4303,120.19,33.11
4304,1373.87,28.15
4305,187.06,238.94
4306,100.57,15.93
4307,178.74,83.58
4309,131.56,273.02
4311,97.87,171.68
4313,639.57,2129.78
4314,201.34,358.08
4315,72.95,14.69
4317,876.86,33.38
4319,435.84,1632.93
4322,232.45,30.68
4325,327.78,34.88
4326,273.99,1961.07
4327,153.85,409.81
4334,96.67,8.21
4341,97.1,37.52
4348,87.72,30.15
4350,204.77,272.0
4365,113.8,85.79
4367,39.23,1.8
4369,107.92,63.17
4371,418.71,441.27
4372,94.82,30.45
4373,167.1,251.4
4375,211.0,121.77
4376,656.7,270.78
4377,85.56,13.42
4378,128.07,39.28
4379,101.48,5.0
4380,63.14,15.33
4381,166.61,47.29
4383,143.15,142.07
4385,186.13,167.92
4387,113.82,40.24
4389,151.95,41.23
4390,85.48,91.96
4391,201.18,999.24
4392,76.9,9.47
4393,112.41,130.81
4394,237.88,866.5
4395,144.57,76.36
4397,120.36,109.42
4398,343.31,238.37
4400,479.64,8.29
4405,415.36,82.6
4409,307.76,80.92
4411,199.49,181.18
4413,71.71,21.66
4414,179.23,340.1
4416,100.56,42.78
4418,624.74,465.64
4419,94.24,19.44
4428,165.74,207.67
4429,113.53,26.67
4430,231.61,950.58
4431,80.96,45.44
4432,66.3,20.15
4440,141.57,38.44
4441,187.52,252.91
4443,127.67,671.07
4444,740.31,213.75
4445,169.44,78.87
4448,176.24,13.14
4450,135.39,87.0
4451,100.06,70.41
4453,331.75,161.01
4454,213.48,624.15
4457,616.39,158.83
4463,181.22,135.96
4464,86.87,32.64
4467,860.58,28.22
4468,114.4,120.64
4487,365.31,96.93
4488,99.88,16.02
4489,272.64,440.78
4490,111.21,37.45
4496,107.18,127.6
4497,165.36,27.01
4501,310.69,2003.99
4517,184.61,207.03
4519,146.19,245.38
4520,191.93,19.18
4522,118.3,88.85
4523,84.59,23.16
4525,158.33,158.47
4526,154.36,58.11
4530,175.4,261.36
4531,100.46,75.14
4539,109.95,15.92
4541,375.57,30.98
4542,151.97,146.01
4543,1389.75,93.96
4544,103.79,36.88
4545,137.73,74.17
4551,120.58,94.86
4553,484.55,289.59
4554,258.03,214.77
4557,61.22,2.56
4559,738.88,393.91
4561,71.69,19.67
4564,265.32,30.87
4565,150.91,75.48
4568,84.49,17.35
4569,211.66,248.93
4571,168.62,165.93
4573,89.85,30.88
4575,167.75,67.31
4578,116.76,91.08
4586,128.68,24.7
4588,68.84,5.4
4589,217.14,309.33
4590,48.72,3.85
4591,65.95,29.91
4592,120.47,59.85
4598,131.39,67.84
4605,237.58,278.84
4606,118.78,4.85
4607,221.23,28.37
4609,252.87,1035.08
4610,125.24,104.01
4615,89.36,9.84
4617,237.06,1450.01
4618,245.07,10.36
4619,158.5,316.64
4620,525.38,23.5
4621,184.66,22.02
4627,93.78,8.37
4628,171.94,217.27
4630,80.52,13.19
4631,157.22,282.86
4632,117.8,35.96
4635,124.49,46.85
4641,174.54,17.21
4644,211.2,363.21
4646,77.17,18.66
4647,90.12,12.72
4648,124.86,67.41
4649,186.57,90.6
4650,113.03,19.87
4651,517.55,42.58
4652,117.0,9.09
4653,228.18,85.03
4654,79.69,13.51
4656,207.55,89.75
4657,218.98,12.34
4658,101.98,71.8
4667,323.36,11.25
4669,278.49,167.46
4672,263.52,239.51
4675,124.52,38.61
4676,131.44,106.09
4677,147.49,41.04
4683,66.52,10.28
4684,220.75,513.95
4685,81.51,7.51
4686,507.77,26.9
4687,62.65,12.87
4688,152.86,70.28
4695,124.46,278.98
4696,130.53,118.79
4697,218.53,47.45
4698,149.82,459.54
4699,131.69,271.39
4700,143.78,30.56
4704,193.78,1209.77
4705,85.3,24.49
4716,109.16,72.78
4718,99.75,193.1
4719,83.5,19.15
4720,177.78,109.35
4721,178.94,107.14
4730,166.43,164.56
4732,89.39,18.59
4733,175.24,39.2
4734,444.24,498.6
4735,73.11,17.29
4738,130.39,48.66
4739,296.74,79.07
4740,55.47,4.7
4742,148.97,141.02
4743,157.92,55.4
4745,60.9,8.07
4747,96.27,17.15
4748,178.44,133.91
4749,193.54,678.82
4750,85.99,20.67
4751,97.73,44.39
4756,1017.67,130.92
4763,415.72,1270.86
4764,89.26,92.5
4769,80.61,30.05
4777,414.37,59.62
4778,188.44,88.11
4779,224.72,256.04
4780,109.78,25.04
4782,113.48,22.57
4791,195.25,184.73
4793,133.26,61.43
4795,190.5,56.59
4796,355.41,526.79
4797,387.93,675.74
4808,129.77,57.31
4810,141.91,254.48
4811,246.19,284.76
4812,92.79,10.24
4817,105.86,104.02
4820,116.9,30.21
4821,456.42,1332.67
4822,91.05,26.05
4827,303.38,41.23
4833,389.07,27.7
4840,284.77,7.61
4841,422.49,407.37
4842,60.9,10.23
4843,137.55,84.6
4844,186.25,24.9
4851,145.33,101.4
4852,326.65,15.9
4855,90.16,20.87
4871,137.12,41.56
4876,65.64,21.84
4877,87.01,12.74
4878,261.88,331.36
4879,1010.09,62.46
4880,267.37,143.38
4881,213.62,600.07
4882,394.21,1588.07
4886,300.84,4833.07
4887,144.56,154.01
4888,162.07,125.57
4890,573.21,10.67
4891,167.43,119.32
4892,116.13,21.46
4895,161.91,685.46
4896,84.41,35.25
4898,133.46,167.22
4899,161.11,605.35
4900,109.64,18.14
4901,284.53,414.83
4902,195.38,307.56
4903,167.15,867.47
4907,183.62,147.12
4908,178.12,456.83
4909,350.25,163.72
4912,249.27,12.48
4913,198.93,859.19
4916,136.46,13.54
4917,145.71,511.89
4918,150.8,141.3
4920,368.06,407.85
4922,67.03,13.9
4926,209.95,256.63
4927,95.0,23.95
4928,143.73,121.11
4935,287.22,37.2
4936,180.32,45.35
4937,113.25,21.52
4938,103.87,14.76
4943,120.97,57.34
4947,94.63,107.22
4948,122.2,49.93
4949,97.33,65.85
4952,147.0,117.12
4953,121.43,76.92
4954,66.58,12.81
4957,428.78,356.14
4959,166.77,379.31
4960,128.96,48.3
4962,503.16,141.29
4963,99.62,16.56
4964,154.1,76.32
4967,714.12,522.01
4968,131.44,315.01
4969,166.5,344.19
4970,111.89,18.51
4977,46.0,2.02
4978,158.56,442.22
4984,319.94,176.34
4985,389.91,471.86
4986,95.41,28.73
4987,66.79,8.48
4995,198.65,37.03
5001,143.15,53.35
5003,237.59,141.22
5004,167.38,134.49
5005,293.8,558.55
5006,127.43,98.69
5007,148.24,71.5
5008,87.77,23.56
5009,427.62,352.64
5010,196.09,189.54
5012,203.35,928.23
5013,321.81,84.44
5020,152.06,234.22
5021,139.49,73.47
5028,68.68,9.38
5031,171.36,10.16
5052,183.6,98.46
5053,958.46,83.83
5058,188.9,285.61
5059,92.81,22.41
5060,235.41,3212.88
5061,125.02,103.49
5062,129.09,85.93
5070,105.31,21.86
5071,529.41,100.5
5072,139.44,87.1
5073,83.13,11.63
5074,190.62,66.26
5076,157.81,52.33
5077,196.29,12.26
5078,114.88,14.39
5080,152.6,25.72
5082,271.23,61.64
5083,81.17,43.72
5085,102.94,135.36
5088,76.45,20.2
5089,132.1,98.39
5090,10800.54,17506.29
5091,178.45,20.65
5092,238.89,248.15
5096,109.4,12.3
5098,266.77,37.61
5099,235.38,715.91
5115,136.51,103.34
5116,174.87,556.35
5117,530.58,150.91
5118,165.28,122.52
5121,119.62,106.74
5122,175.48,39.29
5123,62.97,13.04
5124,187.24,629.42
5125,283.73,1561.1
5126,57.67,6.44
5131,336.43,59.01
5133,198.55,90.54
5136,1115.08,126.09
5137,182.27,1616.68
5138,104.53,21.63
5150,155.54,404.97
5153,584.51,139.78
5154,125.76,12.23
5160,557.68,223.06
5161,239.09,230.53
5163,136.27,120.21
5164,170.86,67.57
5165,498.55,11.56
5168,194.78,30.76
5169,268.91,295.24
5171,666.31,121.67
5172,1848.28,130.53
5174,121.0,19.28
5176,102.68,42.4
5177,122.97,135.67
5179,108.8,37.31
5180,177.51,436.77
5189,136.8,102.77
5196,384.22,62.04
5197,70.48,17.91
5198,429.95,2228.94
5199,148.57,67.42
5206,96.38,14.32
5208,145.01,60.83
5209,160.72,287.94
5210,72.97,3.77
5211,420.63,1409.01
5217,178.7,65.99
5221,102.26,35.28
5222,347.8,73.34
5223,106.39,17.03
5224,84.58,28.52
5225,1247.49,364.51
5226,165.49,305.3
5227,118.34,18.33
5230,490.32,145.13
5231,122.29,27.42
5232,147.3,35.82
5233,242.52,25.38
5235,112.36,46.22
5236,1106.44,43.98
5238,136.9,64.22
5239,256.89,59.36
5241,139.75,52.54
5247,73.76,16.3
5248,614.66,267.85
5253,226.14,902.63
5256,196.25,1764.36
5257,169.48,318.01
5261,125.89,26.89
5263,76.9,16.75
5264,144.61,26.16
5266,137.98,21.25
5267,72.9,3.38
5273,190.17,1411.15
5274,117.13,110.64
5277,68.6,6.03
5280,216.25,33.34
5281,129.51,103.58
5282,110.47,30.68
5283,100.63,44.42
5284,75.55,20.48
5292,221.28,163.23
5293,132.75,127.13
5305,821.27,19.21
5312,136.01,102.36
5314,127.94,247.54
5316,157.24,43.77
5317,307.49,793.65
5324,102.8,61.42
5326,268.05,146.39
5341,64.44,5.31
5342,150.85,317.5
5344,122.49,138.54
5345,283.96,31.74
5346,100.48,19.41
5347,161.82,381.86
5349,253.55,6.97
5351,197.2,108.4
5352,131.79,54.01
5360,118.39,35.15
5361,194.9,63.46
5362,145.51,77.15
5363,244.48,113.94
5364,650.2,70.87
5365,183.87,86.93
5367,80.18,12.0
5369,97.9,31.18
5371,472.39,12972.64
5372,222.58,186.22
5373,5364.84,500.33
5387,161.93,4.23
5388,157.41,123.75
5389,122.48,113.99
5390,196.85,1115.26
5392,139.13,33.69
5393,1799.32,33.1
5394,216.99,88.09
5397,145.94,70.14
5399,110.28,27.47
5406,2168.38,94.2
5407,180.47,188.34
5408,86.46,74.87
5409,135.94,401.76
5410,123.15,127.32
5413,647.85,21.8
5414,103.14,46.57
5415,173.65,97.39
5416,84.33,26.53
5422,1138.83,68.73
5423,227.56,321.76
5425,131.05,31.64
5431,137.67,27.75
5432,67.16,12.53
5433,220.0,34.84
5434,90.17,20.28
5438,210.86,320.11
5440,632.15,30.49
5441,350.26,44.27
5442,153.06,334.97
5445,79.63,5.18
5449,256.97,133.72
5451,97.89,17.67
5452,118.56,85.76
5453,107.34,55.14
5454,220.14,173.34
5455,130.95,67.0
5457,291.19,189.22
5458,121.13,12.59
5465,237.43,34.81
5468,133.59,186.15
5475,122.8,43.6
5476,254.7,743.08
5477,96.9,32.96
5479,719.88,33.99
5481,290.56,310.18
5482,155.86,56.08
5484,159.15,301.51
5485,200.92,289.4
5486,168.21,10.13
5490,339.66,51.17
5491,75.79,22.63
5493,84.06,3.96
5494,3596.13,182.68
5495,253.83,133.87
5496,180.16,653.68
5497,126.44,136.73
5498,199.17,17.81
5499,53.62,3.5
5500,122.87,522.33
5502,89.48,23.41
5503,98.69,10.58
5504,376.9,548.72
5511,60.01,12.57
5512,165.49,211.25
5514,74.17,19.53
5516,117.04,72.45
5518,125.6,15.3
5524,283.03,97.72
5529,243.43,1222.29
5531,223.85,801.95
5532,57.28,3.97
5533,96.15,13.18
5534,485.12,171.18
5536,264.6,216.06
5539,103.75,7.47
5541,186.19,16.05
5547,142.01,188.44
5549,91.0,112.84
5550,843.92,204.54
5553,109.91,14.59
5555,216.05,302.83
5560,97.38,42.88
5562,760.14,60.24
5564,97.26,25.52
5565,216.19,11.07
5566,159.06,5.68
5568,89.96,31.92
5569,213.77,128.67
5580,320.22,3327.99
5581,75.0,32.49
5585,96.22,13.42
5587,211.29,193.71
5589,62.86,9.81
5590,76.48,7.56
5591,136.93,5.07
5595,83.94,24.45
5601,418.09,249.25
5602,246.75,194.61
5603,502.47,17.28
5604,176.99,178.9
5605,180.07,12.97
5606,189.35,49.04
5608,54.82,6.0
5620,184.04,165.8
5621,454.29,196.98
5622,74.59,13.27
5633,116.34,37.87
5634,86.15,28.08
5635,164.85,75.74
5636,124.92,54.25
5637,113.43,34.58
5640,256.46,136.61
5641,202.47,48.84
5643,928.98,1822.57
5645,186.41,81.92
5646,98.38,10.15
5647,161.31,85.58
5664,163.01,545.31
5665,248.97,106.62
5666,140.76,73.86
5668,2160.73,43.7
5670,79.31,22.72
5672,117.18,45.03
5679,45.12,2.26
5683,72.05,10.83
5684,202.37,278.92
5685,72.68,13.66
5686,159.53,1199.79
5687,148.89,101.12
5688,104.28,46.35
5692,76.38,14.7
5696,125.04,80.95
5697,95.98,9.52
5699,79.18,28.83
5702,361.56,155.89
5704,172.0,302.34
5705,76.19,30.34
5707,224.53,48.81
5708,124.3,54.83
5709,196.44,101.26
5710,109.69,39.33
5711,262.89,18.67
5713,141.56,53.43
5714,83.88,20.35
5717,212.57,210.92
5719,294.92,560.89
5721,162.17,241.02
5722,319.69,415.05
5723,83.83,16.12
5724,97.6,35.39
5726,129.6,164.5
5728,72.06,13.09
5730,228.18,232.24
5738,81.93,5.63
5745,248.42,319.26
5746,109.32,10.56
5749,132.27,30.2
5750,316.87,509.28
5751,207.55,500.07
5756,142.12,119.98
5757,262.98,188.74
5758,165.44,160.2
5759,76.7,10.34
5761,623.1,333.51
5766,84.7,28.47
5771,78.45,21.75
5779,123.68,43.31
5786,868.16,43.72
5791,60.44,2.99
5792,213.47,267.22
5793,108.5,100.0
5794,237.31,38.02
5799,123.04,78.05
5800,148.92,55.14
5801,338.97,527.48
5803,111.38,87.11
5804,109.28,12.33
5810,284.09,8.57
5812,73.55,6.67
5813,134.15,109.33
5814,268.31,14.92
5816,186.6,36.41
5820,292.96,32.38
5821,120.59,27.79
5832,69.73,21.39
5833,148.74,152.04
5835,868.69,46.3
5836,204.04,313.47
5841,264.29,332.68
5842,142.74,120.45
5843,372.1,61.05
5844,154.83,29.59
5845,69.4,7.61
5846,113.85,51.8
5850,102.42,90.31
5851,146.78,110.21
5853,228.68,852.63
5856,302.29,3485.91
5866,327.52,116.5
5867,139.75,156.09
5870,117.05,34.64
5871,180.32,77.66
5872,203.3,60.43
5873,207.81,202.05
5883,147.39,73.21
5884,205.71,536.99
5887,212.72,325.59
5888,89.35,21.27
5890,345.6,218.15
5891,240.8,11.43
5892,70.3,32.2
5893,469.54,2196.87
5896,554.53,510.03
5900,105.67,54.41
5902,125.01,66.95
5903,220.24,345.85
5905,69.64,4.6
5906,1808.7,38.87
5907,70.13,12.38
5908,358.2,771.47
5909,901.61,48.42
5910,80.03,14.83
5915,444.41,573.11
5938,144.4,55.49
5941,104.79,14.08
5952,282.2,1782.69
5953,77.05,21.47
5954,157.39,142.81
5955,154.17,349.69
5962,477.0,655.18
5963,464.46,25.17
5964,204.91,4614.18
5965,205.84,99.88
5966,303.6,115.91
5967,144.95,35.59
5972,336.85,251.78
5977,211.05,853.04
5979,188.89,2063.73
5980,107.03,20.47
5982,118.39,25.8
5986,76.01,32.4
5987,84.93,24.88
5988,114.57,117.13
5989,108.79,67.56
5991,222.94,147.66
6002,145.03,52.46
6003,232.81,678.12
6008,236.99,104.03
6009,121.13,54.62
6010,106.37,16.26
6011,207.45,39.54
6012,126.37,54.68
6013,766.62,14.66
6015,87.47,10.28
6019,360.75,61.61
6020,151.53,150.9
6021,266.74,63.56
6029,1806.46,46.59
6030,89.18,12.75
6031,109.46,28.09
6032,288.95,449.38
6033,50.56,5.44
6034,331.6,26.01
6040,148.56,131.35
6041,195.95,43.3
6042,98.31,57.34
6044,109.72,65.12
6046,256.03,26.32
6049,138.19,15.98
6053,157.09,82.92
6054,114.43,50.44
6055,75.67,18.39
6056,179.67,37.69
6057,52.64,8.52
6059,66.33,22.21
6060,242.95,111.96
6062,112.33,54.73
6063,151.01,68.11
6065,105.14,44.44
6066,77.83,11.49
6069,136.93,288.39
6071,180.49,29.51
6087,298.08,2809.3
6090,584.03,2105.31
6091,411.12,3205.21
6096,397.73,1430.71
6098,1208.75,759.54
6100,190.94,412.91
6101,108.23,68.72
6102,177.04,871.47
6105,164.28,19.68
6108,162.9,81.57
6117,148.4,172.65
6118,69.07,10.12
6119,407.91,58.26
6120,160.88,338.91
6121,72.65,10.9
6127,211.22,135.73
6130,105.12,19.07
6135,161.2,99.35
6137,250.81,1480.49
6139,232.48,374.44
6140,357.08,617.99
6141,135.27,36.88
6143,201.34,611.52
6144,103.03,103.01
6145,57.33,5.73
6146,97.23,19.71
6147,158.74,62.36
6153,93.07,50.16
6168,114.55,30.2
6169,167.78,388.48
6171,192.39,317.7
6177,403.04,102.32
6178,187.07,368.37
6179,140.59,271.32
6180,152.85,79.92
6181,174.02,630.37
6182,70.35,5.64
6188,76.26,23.88
6190,410.98,224.58
6191,93.55,17.89
6192,270.83,246.27
6194,1014.71,494.13
6195,492.99,425.81
6200,55.36,9.6
6201,218.52,257.98
6202,931.15,1455.37
6203,202.78,336.29
6207,112.26,44.71
6208,385.9,82.74
6209,216.33,89.32
6210,118.8,25.12
6216,328.39,169.47
